img_path,label,client
../data/Chest_X-ray/Normal/images/Normal-5186.png,0,3
../data/Chest_X-ray/Normal/images/Normal-8345.png,0,3
../data/Chest_X-ray/Normal/images/Normal-3762.png,0,3
../data/Chest_X-ray/Normal/images/Normal-9785.png,0,3
../data/Chest_X-ray/Normal/images/Normal-7209.png,0,3
../data/Chest_X-ray/Normal/images/Normal-10074.png,0,3
../data/Chest_X-ray/Normal/images/Normal-4171.png,0,3
../data/Chest_X-ray/Normal/images/Normal-5421.png,0,3
../data/Chest_X-ray/Normal/images/Normal-947.png,0,3
../data/Chest_X-ray/Normal/images/Normal-4780.png,0,3
../data/Chest_X-ray/Normal/images/Normal-766.png,0,3
../data/Chest_X-ray/Normal/images/Normal-6359.png,0,3
../data/Chest_X-ray/Normal/images/Normal-9029.png,0,3
../data/Chest_X-ray/Normal/images/Normal-7921.png,0,3
../data/Chest_X-ray/Normal/images/Normal-3558.png,0,3
../data/Chest_X-ray/Normal/images/Normal-9793.png,0,3
../data/Chest_X-ray/Normal/images/Normal-3123.png,0,3
../data/Chest_X-ray/Normal/images/Normal-4965.png,0,3
../data/Chest_X-ray/Normal/images/Normal-9078.png,0,3
../data/Chest_X-ray/Normal/images/Normal-6572.png,0,3
../data/Chest_X-ray/Normal/images/Normal-8187.png,0,3
../data/Chest_X-ray/Normal/images/Normal-491.png,0,3
../data/Chest_X-ray/Normal/images/Normal-5825.png,0,3
../data/Chest_X-ray/Normal/images/Normal-10030.png,0,3
../data/Chest_X-ray/Normal/images/Normal-2922.png,0,3
../data/Chest_X-ray/Normal/images/Normal-4168.png,0,3
../data/Chest_X-ray/Normal/images/Normal-744.png,0,3
../data/Chest_X-ray/Normal/images/Normal-3452.png,0,3
../data/Chest_X-ray/Normal/images/Normal-4626.png,0,3
../data/Chest_X-ray/Normal/images/Normal-1580.png,0,3
../data/Chest_X-ray/Normal/images/Normal-9294.png,0,3
../data/Chest_X-ray/Normal/images/Normal-9248.png,0,3
../data/Chest_X-ray/Normal/images/Normal-5767.png,0,3
../data/Chest_X-ray/Normal/images/Normal-6065.png,0,3
../data/Chest_X-ray/Normal/images/Normal-4646.png,0,3
../data/Chest_X-ray/Normal/images/Normal-24.png,0,3
../data/Chest_X-ray/Normal/images/Normal-5439.png,0,3
../data/Chest_X-ray/Normal/images/Normal-6108.png,0,3
../data/Chest_X-ray/Normal/images/Normal-6902.png,0,3
../data/Chest_X-ray/Normal/images/Normal-6045.png,0,3
../data/Chest_X-ray/Normal/images/Normal-890.png,0,3
../data/Chest_X-ray/Normal/images/Normal-5828.png,0,3
../data/Chest_X-ray/Normal/images/Normal-1672.png,0,3
../data/Chest_X-ray/Normal/images/Normal-3077.png,0,3
../data/Chest_X-ray/Normal/images/Normal-2416.png,0,3
../data/Chest_X-ray/Normal/images/Normal-189.png,0,3
../data/Chest_X-ray/Normal/images/Normal-1037.png,0,3
../data/Chest_X-ray/Normal/images/Normal-7323.png,0,3
../data/Chest_X-ray/Normal/images/Normal-6342.png,0,3
../data/Chest_X-ray/Normal/images/Normal-1465.png,0,3
../data/Chest_X-ray/Normal/images/Normal-299.png,0,3
../data/Chest_X-ray/Normal/images/Normal-3281.png,0,3
../data/Chest_X-ray/Normal/images/Normal-5893.png,0,3
../data/Chest_X-ray/Normal/images/Normal-4846.png,0,3
../data/Chest_X-ray/Normal/images/Normal-2772.png,0,3
../data/Chest_X-ray/Normal/images/Normal-6717.png,0,3
../data/Chest_X-ray/Normal/images/Normal-887.png,0,3
../data/Chest_X-ray/Normal/images/Normal-844.png,0,3
../data/Chest_X-ray/Normal/images/Normal-5635.png,0,3
../data/Chest_X-ray/Normal/images/Normal-168.png,0,3
../data/Chest_X-ray/Normal/images/Normal-9583.png,0,3
../data/Chest_X-ray/Normal/images/Normal-2155.png,0,3
../data/Chest_X-ray/Normal/images/Normal-8021.png,0,3
../data/Chest_X-ray/Normal/images/Normal-5453.png,0,3
../data/Chest_X-ray/Normal/images/Normal-5353.png,0,3
../data/Chest_X-ray/Normal/images/Normal-5755.png,0,3
../data/Chest_X-ray/Normal/images/Normal-1628.png,0,3
../data/Chest_X-ray/Normal/images/Normal-345.png,0,3
../data/Chest_X-ray/Normal/images/Normal-10160.png,0,3
../data/Chest_X-ray/Normal/images/Normal-3207.png,0,3
../data/Chest_X-ray/Normal/images/Normal-6515.png,0,3
../data/Chest_X-ray/Normal/images/Normal-2267.png,0,3
../data/Chest_X-ray/Normal/images/Normal-9848.png,0,3
../data/Chest_X-ray/Normal/images/Normal-16.png,0,3
../data/Chest_X-ray/Normal/images/Normal-4460.png,0,3
../data/Chest_X-ray/Normal/images/Normal-4627.png,0,3
../data/Chest_X-ray/Normal/images/Normal-2323.png,0,3
../data/Chest_X-ray/Normal/images/Normal-4962.png,0,3
../data/Chest_X-ray/Normal/images/Normal-1424.png,0,3
../data/Chest_X-ray/Normal/images/Normal-4798.png,0,3
../data/Chest_X-ray/Normal/images/Normal-7640.png,0,3
../data/Chest_X-ray/Normal/images/Normal-1781.png,0,3
../data/Chest_X-ray/Normal/images/Normal-7664.png,0,3
../data/Chest_X-ray/Normal/images/Normal-9829.png,0,3
../data/Chest_X-ray/Normal/images/Normal-5918.png,0,3
../data/Chest_X-ray/Normal/images/Normal-3234.png,0,3
../data/Chest_X-ray/Normal/images/Normal-3600.png,0,3
../data/Chest_X-ray/Normal/images/Normal-9784.png,0,3
../data/Chest_X-ray/Normal/images/Normal-726.png,0,3
../data/Chest_X-ray/Normal/images/Normal-2194.png,0,3
../data/Chest_X-ray/Normal/images/Normal-8051.png,0,3
../data/Chest_X-ray/Normal/images/Normal-7606.png,0,3
../data/Chest_X-ray/Normal/images/Normal-7741.png,0,3
../data/Chest_X-ray/Normal/images/Normal-387.png,0,3
../data/Chest_X-ray/Normal/images/Normal-1602.png,0,3
../data/Chest_X-ray/Normal/images/Normal-2909.png,0,3
../data/Chest_X-ray/Normal/images/Normal-3867.png,0,3
../data/Chest_X-ray/Normal/images/Normal-4864.png,0,3
../data/Chest_X-ray/Normal/images/Normal-8742.png,0,3
../data/Chest_X-ray/Normal/images/Normal-2003.png,0,3
../data/Chest_X-ray/Normal/images/Normal-4929.png,0,3
../data/Chest_X-ray/Normal/images/Normal-8659.png,0,3
../data/Chest_X-ray/Normal/images/Normal-1569.png,0,3
../data/Chest_X-ray/Normal/images/Normal-7559.png,0,3
../data/Chest_X-ray/Normal/images/Normal-2334.png,0,3
../data/Chest_X-ray/Normal/images/Normal-1761.png,0,3
../data/Chest_X-ray/Normal/images/Normal-614.png,0,3
../data/Chest_X-ray/Normal/images/Normal-1617.png,0,3
../data/Chest_X-ray/Normal/images/Normal-4092.png,0,3
../data/Chest_X-ray/Normal/images/Normal-3576.png,0,3
../data/Chest_X-ray/Normal/images/Normal-2657.png,0,3
../data/Chest_X-ray/Normal/images/Normal-4066.png,0,3
../data/Chest_X-ray/Normal/images/Normal-3804.png,0,3
../data/Chest_X-ray/Normal/images/Normal-3127.png,0,3
../data/Chest_X-ray/Normal/images/Normal-9514.png,0,3
../data/Chest_X-ray/Normal/images/Normal-8896.png,0,3
../data/Chest_X-ray/Normal/images/Normal-5631.png,0,3
../data/Chest_X-ray/Normal/images/Normal-1634.png,0,3
../data/Chest_X-ray/Normal/images/Normal-117.png,0,3
../data/Chest_X-ray/Normal/images/Normal-6477.png,0,3
../data/Chest_X-ray/Normal/images/Normal-495.png,0,3
../data/Chest_X-ray/Normal/images/Normal-7790.png,0,3
../data/Chest_X-ray/Normal/images/Normal-5653.png,0,3
../data/Chest_X-ray/Normal/images/Normal-9932.png,0,3
../data/Chest_X-ray/Normal/images/Normal-1491.png,0,3
../data/Chest_X-ray/Normal/images/Normal-6358.png,0,3
../data/Chest_X-ray/Normal/images/Normal-1681.png,0,3
../data/Chest_X-ray/Normal/images/Normal-8452.png,0,3
../data/Chest_X-ray/Normal/images/Normal-1481.png,0,3
../data/Chest_X-ray/Normal/images/Normal-6545.png,0,3
../data/Chest_X-ray/Normal/images/Normal-7394.png,0,3
../data/Chest_X-ray/Normal/images/Normal-9008.png,0,3
../data/Chest_X-ray/Normal/images/Normal-933.png,0,3
../data/Chest_X-ray/Normal/images/Normal-7024.png,0,3
../data/Chest_X-ray/Normal/images/Normal-9439.png,0,3
../data/Chest_X-ray/Normal/images/Normal-1980.png,0,3
../data/Chest_X-ray/Normal/images/Normal-3436.png,0,3
../data/Chest_X-ray/Normal/images/Normal-8650.png,0,3
../data/Chest_X-ray/Normal/images/Normal-3309.png,0,3
../data/Chest_X-ray/Normal/images/Normal-4499.png,0,3
../data/Chest_X-ray/Normal/images/Normal-6202.png,0,3
../data/Chest_X-ray/Normal/images/Normal-8234.png,0,3
../data/Chest_X-ray/Normal/images/Normal-7987.png,0,3
../data/Chest_X-ray/Normal/images/Normal-9275.png,0,3
../data/Chest_X-ray/Normal/images/Normal-9769.png,0,3
../data/Chest_X-ray/Normal/images/Normal-3294.png,0,3
../data/Chest_X-ray/Normal/images/Normal-5182.png,0,3
../data/Chest_X-ray/Normal/images/Normal-6618.png,0,3
../data/Chest_X-ray/Normal/images/Normal-6377.png,0,3
../data/Chest_X-ray/Normal/images/Normal-9545.png,0,3
../data/Chest_X-ray/Normal/images/Normal-4386.png,0,3
../data/Chest_X-ray/Normal/images/Normal-5727.png,0,3
../data/Chest_X-ray/Normal/images/Normal-4157.png,0,3
../data/Chest_X-ray/Normal/images/Normal-9941.png,0,3
../data/Chest_X-ray/Normal/images/Normal-1799.png,0,3
../data/Chest_X-ray/Normal/images/Normal-1085.png,0,3
../data/Chest_X-ray/Normal/images/Normal-6533.png,0,3
../data/Chest_X-ray/Normal/images/Normal-6287.png,0,3
../data/Chest_X-ray/Normal/images/Normal-3879.png,0,3
../data/Chest_X-ray/Normal/images/Normal-6910.png,0,3
../data/Chest_X-ray/Normal/images/Normal-5362.png,0,3
../data/Chest_X-ray/Normal/images/Normal-8309.png,0,3
../data/Chest_X-ray/Normal/images/Normal-2673.png,0,3
../data/Chest_X-ray/Normal/images/Normal-3416.png,0,3
../data/Chest_X-ray/Normal/images/Normal-6243.png,0,3
../data/Chest_X-ray/Normal/images/Normal-7690.png,0,3
../data/Chest_X-ray/Normal/images/Normal-8658.png,0,3
../data/Chest_X-ray/Normal/images/Normal-590.png,0,3
../data/Chest_X-ray/Normal/images/Normal-958.png,0,3
../data/Chest_X-ray/Normal/images/Normal-9886.png,0,3
../data/Chest_X-ray/Normal/images/Normal-2230.png,0,3
../data/Chest_X-ray/Normal/images/Normal-5769.png,0,3
../data/Chest_X-ray/Normal/images/Normal-416.png,0,3
../data/Chest_X-ray/Normal/images/Normal-6398.png,0,3
../data/Chest_X-ray/Normal/images/Normal-7924.png,0,3
../data/Chest_X-ray/Normal/images/Normal-5293.png,0,3
../data/Chest_X-ray/Normal/images/Normal-634.png,0,3
../data/Chest_X-ray/Normal/images/Normal-6262.png,0,3
../data/Chest_X-ray/Normal/images/Normal-1860.png,0,3
../data/Chest_X-ray/Normal/images/Normal-2612.png,0,3
../data/Chest_X-ray/Normal/images/Normal-4301.png,0,3
../data/Chest_X-ray/Normal/images/Normal-6004.png,0,3
../data/Chest_X-ray/Normal/images/Normal-8806.png,0,3
../data/Chest_X-ray/Normal/images/Normal-6647.png,0,3
../data/Chest_X-ray/Normal/images/Normal-7704.png,0,3
../data/Chest_X-ray/Normal/images/Normal-1556.png,0,3
../data/Chest_X-ray/Normal/images/Normal-9297.png,0,3
../data/Chest_X-ray/Normal/images/Normal-1450.png,0,3
../data/Chest_X-ray/Normal/images/Normal-2830.png,0,3
../data/Chest_X-ray/Normal/images/Normal-3646.png,0,3
../data/Chest_X-ray/Normal/images/Normal-1072.png,0,3
../data/Chest_X-ray/Normal/images/Normal-3380.png,0,3
../data/Chest_X-ray/Normal/images/Normal-1577.png,0,3
../data/Chest_X-ray/Normal/images/Normal-7652.png,0,3
../data/Chest_X-ray/Normal/images/Normal-475.png,0,3
../data/Chest_X-ray/Normal/images/Normal-8008.png,0,3
../data/Chest_X-ray/Normal/images/Normal-1731.png,0,3
../data/Chest_X-ray/Normal/images/Normal-5663.png,0,3
../data/Chest_X-ray/Normal/images/Normal-5108.png,0,3
../data/Chest_X-ray/Normal/images/Normal-6738.png,0,3
../data/Chest_X-ray/Normal/images/Normal-2181.png,0,3
../data/Chest_X-ray/Normal/images/Normal-303.png,0,3
../data/Chest_X-ray/Normal/images/Normal-10072.png,0,3
../data/Chest_X-ray/Normal/images/Normal-9457.png,0,3
../data/Chest_X-ray/Normal/images/Normal-4064.png,0,3
../data/Chest_X-ray/Normal/images/Normal-8523.png,0,3
../data/Chest_X-ray/Normal/images/Normal-9381.png,0,3
../data/Chest_X-ray/Normal/images/Normal-3457.png,0,3
../data/Chest_X-ray/Normal/images/Normal-9255.png,0,3
../data/Chest_X-ray/Normal/images/Normal-2392.png,0,3
../data/Chest_X-ray/Normal/images/Normal-3148.png,0,3
../data/Chest_X-ray/Normal/images/Normal-349.png,0,3
../data/Chest_X-ray/Normal/images/Normal-1949.png,0,3
../data/Chest_X-ray/Normal/images/Normal-856.png,0,3
../data/Chest_X-ray/Normal/images/Normal-1017.png,0,3
../data/Chest_X-ray/Normal/images/Normal-9538.png,0,3
../data/Chest_X-ray/Normal/images/Normal-4747.png,0,3
../data/Chest_X-ray/Normal/images/Normal-2590.png,0,3
../data/Chest_X-ray/Normal/images/Normal-1415.png,0,3
../data/Chest_X-ray/Normal/images/Normal-4011.png,0,3
../data/Chest_X-ray/Normal/images/Normal-6526.png,0,3
../data/Chest_X-ray/Normal/images/Normal-8037.png,0,3
../data/Chest_X-ray/Normal/images/Normal-3786.png,0,3
../data/Chest_X-ray/Normal/images/Normal-1022.png,0,3
../data/Chest_X-ray/Normal/images/Normal-5017.png,0,3
../data/Chest_X-ray/Normal/images/Normal-2896.png,0,3
../data/Chest_X-ray/COVID/images/COVID-1624.png,1,4
../data/Chest_X-ray/COVID/images/COVID-2242.png,1,4
../data/Chest_X-ray/COVID/images/COVID-169.png,1,4
../data/Chest_X-ray/COVID/images/COVID-641.png,1,4
../data/Chest_X-ray/Normal/images/Normal-1212.png,0,4
../data/Chest_X-ray/Normal/images/Normal-7039.png,0,4
../data/Chest_X-ray/Normal/images/Normal-7695.png,0,4
../data/Chest_X-ray/Normal/images/Normal-2067.png,0,4
../data/Chest_X-ray/COVID/images/COVID-1025.png,1,5
../data/Chest_X-ray/COVID/images/COVID-1883.png,1,5
../data/Chest_X-ray/COVID/images/COVID-1338.png,1,5
../data/Chest_X-ray/COVID/images/COVID-1497.png,1,5
../data/Chest_X-ray/COVID/images/COVID-571.png,1,5
../data/Chest_X-ray/COVID/images/COVID-3147.png,1,5
../data/Chest_X-ray/COVID/images/COVID-2985.png,1,5
../data/Chest_X-ray/COVID/images/COVID-337.png,1,5
../data/Chest_X-ray/COVID/images/COVID-2747.png,1,5
../data/Chest_X-ray/COVID/images/COVID-3519.png,1,5
../data/Chest_X-ray/COVID/images/COVID-1062.png,1,5
../data/Chest_X-ray/COVID/images/COVID-473.png,1,5
../data/Chest_X-ray/COVID/images/COVID-104.png,1,5
../data/Chest_X-ray/COVID/images/COVID-1745.png,1,5
../data/Chest_X-ray/COVID/images/COVID-1973.png,1,5
../data/Chest_X-ray/COVID/images/COVID-1755.png,1,5
../data/Chest_X-ray/Normal/images/Normal-4982.png,0,5
../data/Chest_X-ray/Normal/images/Normal-3412.png,0,5
../data/Chest_X-ray/Normal/images/Normal-2260.png,0,5
../data/Chest_X-ray/Normal/images/Normal-9566.png,0,5
../data/Chest_X-ray/Normal/images/Normal-3366.png,0,5
../data/Chest_X-ray/Normal/images/Normal-8617.png,0,5
../data/Chest_X-ray/Normal/images/Normal-8714.png,0,5
../data/Chest_X-ray/Normal/images/Normal-7651.png,0,5
../data/Chest_X-ray/Normal/images/Normal-3492.png,0,5
../data/Chest_X-ray/Normal/images/Normal-5669.png,0,5
../data/Chest_X-ray/Normal/images/Normal-7090.png,0,5
../data/Chest_X-ray/Normal/images/Normal-6508.png,0,5
../data/Chest_X-ray/Normal/images/Normal-6482.png,0,5
../data/Chest_X-ray/Normal/images/Normal-9044.png,0,5
../data/Chest_X-ray/Normal/images/Normal-9524.png,0,5
../data/Chest_X-ray/Normal/images/Normal-8271.png,0,5
../data/Chest_X-ray/COVID/images/COVID-3376.png,1,6
../data/Chest_X-ray/COVID/images/COVID-2382.png,1,6
../data/Chest_X-ray/COVID/images/COVID-1136.png,1,6
../data/Chest_X-ray/COVID/images/COVID-2905.png,1,6
../data/Chest_X-ray/COVID/images/COVID-3215.png,1,6
../data/Chest_X-ray/COVID/images/COVID-698.png,1,6
../data/Chest_X-ray/COVID/images/COVID-3112.png,1,6
../data/Chest_X-ray/COVID/images/COVID-1690.png,1,6
../data/Chest_X-ray/COVID/images/COVID-1195.png,1,6
../data/Chest_X-ray/COVID/images/COVID-2531.png,1,6
../data/Chest_X-ray/COVID/images/COVID-495.png,1,6
../data/Chest_X-ray/COVID/images/COVID-1210.png,1,6
../data/Chest_X-ray/COVID/images/COVID-3312.png,1,6
../data/Chest_X-ray/COVID/images/COVID-2489.png,1,6
../data/Chest_X-ray/COVID/images/COVID-3256.png,1,6
../data/Chest_X-ray/COVID/images/COVID-293.png,1,6
../data/Chest_X-ray/COVID/images/COVID-106.png,1,6
../data/Chest_X-ray/COVID/images/COVID-3548.png,1,6
../data/Chest_X-ray/COVID/images/COVID-1322.png,1,6
../data/Chest_X-ray/COVID/images/COVID-2602.png,1,6
../data/Chest_X-ray/COVID/images/COVID-2130.png,1,6
../data/Chest_X-ray/COVID/images/COVID-1594.png,1,6
../data/Chest_X-ray/COVID/images/COVID-630.png,1,6
../data/Chest_X-ray/COVID/images/COVID-532.png,1,6
../data/Chest_X-ray/COVID/images/COVID-2039.png,1,6
../data/Chest_X-ray/COVID/images/COVID-2423.png,1,6
../data/Chest_X-ray/COVID/images/COVID-1528.png,1,6
../data/Chest_X-ray/COVID/images/COVID-111.png,1,6
../data/Chest_X-ray/COVID/images/COVID-2874.png,1,6
../data/Chest_X-ray/COVID/images/COVID-1529.png,1,6
../data/Chest_X-ray/COVID/images/COVID-813.png,1,6
../data/Chest_X-ray/COVID/images/COVID-2830.png,1,6
../data/Chest_X-ray/COVID/images/COVID-915.png,1,6
../data/Chest_X-ray/COVID/images/COVID-3556.png,1,6
../data/Chest_X-ray/COVID/images/COVID-974.png,1,6
../data/Chest_X-ray/COVID/images/COVID-448.png,1,6
../data/Chest_X-ray/COVID/images/COVID-2658.png,1,6
../data/Chest_X-ray/COVID/images/COVID-1332.png,1,6
../data/Chest_X-ray/COVID/images/COVID-2505.png,1,6
../data/Chest_X-ray/COVID/images/COVID-1637.png,1,6
../data/Chest_X-ray/COVID/images/COVID-1186.png,1,6
../data/Chest_X-ray/COVID/images/COVID-2895.png,1,6
../data/Chest_X-ray/COVID/images/COVID-975.png,1,6
../data/Chest_X-ray/COVID/images/COVID-3526.png,1,6
../data/Chest_X-ray/COVID/images/COVID-3516.png,1,6
../data/Chest_X-ray/COVID/images/COVID-2.png,1,6
../data/Chest_X-ray/COVID/images/COVID-164.png,1,6
../data/Chest_X-ray/COVID/images/COVID-30.png,1,6
../data/Chest_X-ray/COVID/images/COVID-3366.png,1,6
../data/Chest_X-ray/COVID/images/COVID-2283.png,1,6
../data/Chest_X-ray/COVID/images/COVID-2030.png,1,6
../data/Chest_X-ray/COVID/images/COVID-725.png,1,6
../data/Chest_X-ray/COVID/images/COVID-3158.png,1,6
../data/Chest_X-ray/COVID/images/COVID-1664.png,1,6
../data/Chest_X-ray/COVID/images/COVID-3549.png,1,6
../data/Chest_X-ray/COVID/images/COVID-362.png,1,6
../data/Chest_X-ray/COVID/images/COVID-2361.png,1,6
../data/Chest_X-ray/COVID/images/COVID-1781.png,1,6
../data/Chest_X-ray/COVID/images/COVID-1572.png,1,6
../data/Chest_X-ray/COVID/images/COVID-110.png,1,6
../data/Chest_X-ray/COVID/images/COVID-1777.png,1,6
../data/Chest_X-ray/COVID/images/COVID-3362.png,1,6
../data/Chest_X-ray/COVID/images/COVID-14.png,1,6
../data/Chest_X-ray/COVID/images/COVID-1370.png,1,6
../data/Chest_X-ray/Normal/images/Normal-4921.png,0,6
../data/Chest_X-ray/Normal/images/Normal-458.png,0,6
../data/Chest_X-ray/Normal/images/Normal-5782.png,0,6
../data/Chest_X-ray/Normal/images/Normal-5363.png,0,6
../data/Chest_X-ray/Normal/images/Normal-4407.png,0,6
../data/Chest_X-ray/Normal/images/Normal-2168.png,0,6
../data/Chest_X-ray/Normal/images/Normal-9333.png,0,6
../data/Chest_X-ray/Normal/images/Normal-7512.png,0,6
../data/Chest_X-ray/Normal/images/Normal-1456.png,0,6
../data/Chest_X-ray/Normal/images/Normal-8282.png,0,6
../data/Chest_X-ray/Normal/images/Normal-8081.png,0,6
../data/Chest_X-ray/Normal/images/Normal-8259.png,0,6
../data/Chest_X-ray/Normal/images/Normal-4958.png,0,6
../data/Chest_X-ray/Normal/images/Normal-9293.png,0,6
../data/Chest_X-ray/Normal/images/Normal-5546.png,0,6
../data/Chest_X-ray/Normal/images/Normal-7714.png,0,6
../data/Chest_X-ray/Normal/images/Normal-500.png,0,6
../data/Chest_X-ray/Normal/images/Normal-9215.png,0,6
../data/Chest_X-ray/Normal/images/Normal-4783.png,0,6
../data/Chest_X-ray/Normal/images/Normal-5476.png,0,6
../data/Chest_X-ray/Normal/images/Normal-94.png,0,6
../data/Chest_X-ray/Normal/images/Normal-395.png,0,6
../data/Chest_X-ray/Normal/images/Normal-8126.png,0,6
../data/Chest_X-ray/Normal/images/Normal-2973.png,0,6
../data/Chest_X-ray/Normal/images/Normal-8924.png,0,6
../data/Chest_X-ray/Normal/images/Normal-8755.png,0,6
../data/Chest_X-ray/Normal/images/Normal-5048.png,0,6
../data/Chest_X-ray/Normal/images/Normal-8189.png,0,6
../data/Chest_X-ray/Normal/images/Normal-6263.png,0,6
../data/Chest_X-ray/Normal/images/Normal-5753.png,0,6
../data/Chest_X-ray/Normal/images/Normal-92.png,0,6
../data/Chest_X-ray/Normal/images/Normal-83.png,0,6
../data/Chest_X-ray/Normal/images/Normal-1297.png,0,6
../data/Chest_X-ray/Normal/images/Normal-6821.png,0,6
../data/Chest_X-ray/Normal/images/Normal-7507.png,0,6
../data/Chest_X-ray/Normal/images/Normal-9106.png,0,6
../data/Chest_X-ray/Normal/images/Normal-4582.png,0,6
../data/Chest_X-ray/Normal/images/Normal-4388.png,0,6
../data/Chest_X-ray/Normal/images/Normal-4534.png,0,6
../data/Chest_X-ray/Normal/images/Normal-6268.png,0,6
../data/Chest_X-ray/Normal/images/Normal-9474.png,0,6
../data/Chest_X-ray/Normal/images/Normal-5743.png,0,6
../data/Chest_X-ray/Normal/images/Normal-6248.png,0,6
../data/Chest_X-ray/Normal/images/Normal-8704.png,0,6
../data/Chest_X-ray/Normal/images/Normal-6719.png,0,6
../data/Chest_X-ray/Normal/images/Normal-3908.png,0,6
../data/Chest_X-ray/Normal/images/Normal-1113.png,0,6
../data/Chest_X-ray/Normal/images/Normal-6915.png,0,6
../data/Chest_X-ray/Normal/images/Normal-2820.png,0,6
../data/Chest_X-ray/Normal/images/Normal-3170.png,0,6
../data/Chest_X-ray/Normal/images/Normal-7862.png,0,6
../data/Chest_X-ray/Normal/images/Normal-1025.png,0,6
../data/Chest_X-ray/Normal/images/Normal-2041.png,0,6
../data/Chest_X-ray/Normal/images/Normal-7607.png,0,6
../data/Chest_X-ray/Normal/images/Normal-2720.png,0,6
../data/Chest_X-ray/Normal/images/Normal-8405.png,0,6
../data/Chest_X-ray/Normal/images/Normal-1439.png,0,6
../data/Chest_X-ray/Normal/images/Normal-3087.png,0,6
../data/Chest_X-ray/Normal/images/Normal-7372.png,0,6
../data/Chest_X-ray/Normal/images/Normal-8549.png,0,6
../data/Chest_X-ray/Normal/images/Normal-321.png,0,6
../data/Chest_X-ray/Normal/images/Normal-5915.png,0,6
../data/Chest_X-ray/Normal/images/Normal-367.png,0,6
../data/Chest_X-ray/Normal/images/Normal-376.png,0,6
../data/Chest_X-ray/COVID/images/COVID-2377.png,1,7
../data/Chest_X-ray/COVID/images/COVID-2218.png,1,7
../data/Chest_X-ray/COVID/images/COVID-2175.png,1,7
../data/Chest_X-ray/COVID/images/COVID-1729.png,1,7
../data/Chest_X-ray/COVID/images/COVID-1428.png,1,7
../data/Chest_X-ray/COVID/images/COVID-3213.png,1,7
../data/Chest_X-ray/COVID/images/COVID-1987.png,1,7
../data/Chest_X-ray/COVID/images/COVID-2708.png,1,7
../data/Chest_X-ray/COVID/images/COVID-1711.png,1,7
../data/Chest_X-ray/COVID/images/COVID-2669.png,1,7
../data/Chest_X-ray/COVID/images/COVID-1502.png,1,7
../data/Chest_X-ray/COVID/images/COVID-2241.png,1,7
../data/Chest_X-ray/COVID/images/COVID-3212.png,1,7
../data/Chest_X-ray/COVID/images/COVID-43.png,1,7
../data/Chest_X-ray/COVID/images/COVID-1614.png,1,7
../data/Chest_X-ray/COVID/images/COVID-3510.png,1,7
../data/Chest_X-ray/COVID/images/COVID-1724.png,1,7
../data/Chest_X-ray/COVID/images/COVID-616.png,1,7
../data/Chest_X-ray/COVID/images/COVID-3480.png,1,7
../data/Chest_X-ray/COVID/images/COVID-1194.png,1,7
../data/Chest_X-ray/COVID/images/COVID-1387.png,1,7
../data/Chest_X-ray/COVID/images/COVID-2735.png,1,7
../data/Chest_X-ray/COVID/images/COVID-297.png,1,7
../data/Chest_X-ray/COVID/images/COVID-1026.png,1,7
../data/Chest_X-ray/COVID/images/COVID-239.png,1,7
../data/Chest_X-ray/COVID/images/COVID-3511.png,1,7
../data/Chest_X-ray/COVID/images/COVID-353.png,1,7
../data/Chest_X-ray/COVID/images/COVID-2745.png,1,7
../data/Chest_X-ray/COVID/images/COVID-2442.png,1,7
../data/Chest_X-ray/COVID/images/COVID-3314.png,1,7
../data/Chest_X-ray/COVID/images/COVID-3241.png,1,7
../data/Chest_X-ray/COVID/images/COVID-322.png,1,7
../data/Chest_X-ray/COVID/images/COVID-836.png,1,7
../data/Chest_X-ray/COVID/images/COVID-2116.png,1,7
../data/Chest_X-ray/COVID/images/COVID-2040.png,1,7
../data/Chest_X-ray/COVID/images/COVID-2173.png,1,7
../data/Chest_X-ray/COVID/images/COVID-2026.png,1,7
../data/Chest_X-ray/COVID/images/COVID-521.png,1,7
../data/Chest_X-ray/COVID/images/COVID-931.png,1,7
../data/Chest_X-ray/COVID/images/COVID-935.png,1,7
../data/Chest_X-ray/COVID/images/COVID-1202.png,1,7
../data/Chest_X-ray/COVID/images/COVID-3598.png,1,7
../data/Chest_X-ray/COVID/images/COVID-3170.png,1,7
../data/Chest_X-ray/COVID/images/COVID-1794.png,1,7
../data/Chest_X-ray/COVID/images/COVID-2053.png,1,7
../data/Chest_X-ray/COVID/images/COVID-216.png,1,7
../data/Chest_X-ray/COVID/images/COVID-3105.png,1,7
../data/Chest_X-ray/COVID/images/COVID-1181.png,1,7
../data/Chest_X-ray/COVID/images/COVID-2542.png,1,7
../data/Chest_X-ray/COVID/images/COVID-3004.png,1,7
../data/Chest_X-ray/COVID/images/COVID-2233.png,1,7
../data/Chest_X-ray/COVID/images/COVID-2221.png,1,7
../data/Chest_X-ray/COVID/images/COVID-2393.png,1,7
../data/Chest_X-ray/COVID/images/COVID-3002.png,1,7
../data/Chest_X-ray/COVID/images/COVID-3095.png,1,7
../data/Chest_X-ray/COVID/images/COVID-245.png,1,7
../data/Chest_X-ray/COVID/images/COVID-28.png,1,7
../data/Chest_X-ray/COVID/images/COVID-3543.png,1,7
../data/Chest_X-ray/COVID/images/COVID-3434.png,1,7
